"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore","tconst","parentTitle"
"sqm061800102m4","The Green Mile","Movie",1999,"USA","Drama",8.5,4.3,"tt0120689","The Green Mile"
"sqm061800103m4","Fiddler on the Roof","Movie",1971,"USA","Family",8,4,"tt0067093","Fiddler on the Roof"
"sqm061800104m4","Snowpiercer","Movie",2013,"KOR","Action",7,3.5,"tt1706620","Snowpiercer"
"sqm061800105m4","Scent of a Woman (1992)","Movie",1992,"USA","Drama",8,4,"tt0105323","Scent of a Woman (1992)"
"sqm061800106m4","The Blind Side","Movie",2009,"USA","Drama",7.7,3.9,"tt0878804","The Blind Side"
"sqm061800107m4","A Beautiful Mind","Movie",2001,"USA","Drama",8.2,4.1,"tt0268978","A Beautiful Mind"
"sqm061800108m4","Easy A","Movie",2010,"USA","Comedy",7.1,3.6,"tt1282140","Easy A"
"sqm061800109m4","Stardust (2007)","Movie",2007,"USA","Family",7.7,3.9,"tt0486655","Stardust (2007)"
"sqm061800110m4","Napoleon Dynamite","Movie",2004,"USA","Comedy",6.9,3.5,"tt0374900","Napoleon Dynamite"
"sqm071800001m4","Pacific Rim: Uprising","Movie",2018,"USA","Action",5.9,3,"tt2557478","Pacific Rim: Uprising"
"sqm071800005m4","Blockers","Movie",2018,"USA","Comedy",6.7,3.4,"tt2531344","Blockers"
"sqm071800006m4","Sherlock Gnomes","Movie",2018,"GBR","Family",4.8,2.4,"tt2296777","Sherlock Gnomes"
"sqm071800007m4","Unsane","Movie",2018,"USA","Thriller",6.8,3.4,"tt7153766","Unsane"
"sqm071800008m4","Anon","Movie",2018,"DEU","Thriller",0,0,"tt5397194","Anon"
"sqm071800009m4","The Leisure Seeker","Movie",2017,"ITA","Drama",6.6,3.3,"tt3741632","The Leisure Seeker"
"sqm071800011m4","Permission","Movie",2017,"USA","Drama",5.3,2.7,"tt5390066","Permission"
"sqm071800012m4","The Pretend One","Movie",2017,"AUS","Drama",0,0,"tt4839458","The Pretend One"
"sqm071800014m4","The Full House","Movie",2018,"FRA","Comedy",5.4,2.7,"tt7533956","The Full House"
"sqm071800015m4","The Prayer","Movie",2018,"FRA","Drama",7.4,3.7,"tt7839456","The Prayer"
"sqm071800016m4","Suck Me Shakespeer 3","Movie",2017,"DEU","Comedy",5.4,2.7,"tt6471264","Suck Me Shakespeer 3"
"sqm071800017m4","I Can Quit Whenever I Want: Ad Honorem","Movie",2017,"ITA","Comedy",7,3.5,"tt5897292","I Can Quit Whenever I Want: Ad Honorem"
"sqm071800018m4","Empowered","Movie",2018,"ESP","Comedy",6.2,7,"tt6981702","Empowered"
"sqm071800019m4","Agent Mr Chan","Movie",2018,"HKG","Comedy",5.3,2.7,"tt7759626","Agent Mr Chan"
"sqm071800020m4","Girls vs Gangsters","Movie",2018,"CHN","Comedy",3.8,1.9,"tt7870578","Girls vs Gangsters"
"sqm071800021m4","The Monkey King 3","Movie",2018,"CHN","Adventure",5.4,2.7,"tt6466464","The Monkey King 3"
"sqm071800022m4","Operation Red Sea","Movie",2018,"CHN","Action",7.4,3.7,"tt6878882","Operation Red Sea"
"sqm071800023m4","Turn Around","Movie",2017,"TWN","Drama",6.7,3.4,"tt6879340","Turn Around"
"sqm071800024m4","Chihayafuru Part 3","Movie",2018,"JPN","Drama",0,0,"tt6821870","Chihayafuru Part 3"
"sqm071800026m4","Oh Lucy!","Movie",2017,"JPN","Comedy",0,0,"tt6343058","Oh Lucy!"
"sqm071800027m4","The Lies She Loved","Movie",2017,"JPN","Mystery",0,0,"tt6733368","The Lies She Loved"
"sqm071800028m4","Detective K: Secret of the Living Dead","Movie",2018,"KOR","Drama",5.8,2.9,"tt7108976","Detective K: Secret of the Living Dead"
"sqm071800029m4","What a Man Wants","Movie",2018,"KOR","Drama",8.1,4.1,"tt8108278","What a Man Wants"
"sqm071800030m4","True Fiction","Movie",2018,"KOR","Drama",8.1,4.1,"tt8383656","True Fiction"
"sqm071800033m4","Bareilly Ki Barfi","Movie",2017,"IND","Comedy",7.5,3.8,"tt6967980","Bareilly Ki Barfi"
"sqm071800034m4","Raid","Movie",2018,"IND","Action",7.7,3.9,"tt7363076","Raid"
"sqm071800035m4","Jagga Jasoos","Movie",2017,"IND","Comedy",6.5,3.3,"tt4129428","Jagga Jasoos"
"sqm071800036m4","Thaanaa Serndha Koottam","Movie",2018,"IND","Action",7.3,3.7,"tt6237966","Thaanaa Serndha Koottam"
"sqm071800037m4","Aamhi Doghi","Movie",2018,"IND","Drama",8,4,"tt7748478","Aamhi Doghi"
"sqm071800039m4","Karsandas Pay and Use","Movie",2017,"IND","Comedy",7.8,3.9,"tt6771678","Karsandas Pay and Use"
"sqm071800042m4","Habbet Caramel","Movie",2018,"LBN","Comedy",7.9,4,"tt7921302","Habbet Caramel"
"sqm071800002h7","Tomb Raider (2018)","Movie",2018,"USA","Action",6.8,3.4,"tt1365519","Tomb Raider (2018)"
"sqm071800003h7","Isle of Dogs","Movie",2018,"USA","Comedy",8.2,4.1,"tt5104604","Isle of Dogs"
"sqm071800004h7","The Commuter","Movie",2018,"GBR","Action",6.3,3.2,"tt1590193","The Commuter"
"sqm081800001h7","Avengers: Infinity War","Movie",2018,"USA","Action",8.8,4.4,"tt4154756","Avengers: Infinity War"
"sqm081800002h7","Ready Player One","Movie",2018,"USA","Action",7.8,3.9,"tt1677720","Ready Player One"
"sqm081800003h7","A Quiet Place","Movie",2018,"USA","Thriller",8,4,"tt6644200","A Quiet Place"
"sqm081800004m4","Rampage","Movie",2018,"USA","Action",6.5,3.3,"tt2231461","Rampage"
"sqm081800005m4","Backstabbing for Beginners","Movie",2018,"DNK","Drama",6,3,"tt5153288","Backstabbing for Beginners"
"sqm081800006m4","I Kill Giants","Movie",2017,"BEL","Drama",6.4,3.2,"tt4547194","I Kill Giants"
"sqm081800007m4","Lean on Pete","Movie",2017,"GBR","Drama",7.4,3.7,"tt5340300","Lean on Pete"
"sqm081800008m4","The Miracle Season","Movie",2018,"USA","Drama",6.3,3.2,"tt5427194","The Miracle Season"
"sqm081800009m4","Tully","Movie",2018,"USA","Drama",7.4,3.7,"tt5610554","Tully"
"sqm081800010m4","Zoo","Movie",2018,"IRL","Family",8.2,4.1,"tt7624934","Zoo"
"sqm081800011m4","The Jungle Bunch","Movie",2017,"FRA","Family",5,2.5,"tt6314690","The Jungle Bunch"
"sqm081800012m4","Belle and Sebastian, Friends for Life","Movie",2017,"FRA","Family",6.3,3.2,"tt6449336","Belle and Sebastian, Friends for Life"
"sqm081800013m4","La ch'tite famille","Movie",2018,"FRA","Comedy",5.7,2.9,"tt6859418","La ch'tite famille"
"sqm081800014m4","Carbone","Movie",2017,"FRA","Thriller",6.8,3.4,"tt6183834","Carbone"
"sqm081800015m4","A Jar Full of Life","Movie",2018,"DEU","Comedy",4.8,2.4,"tt7333070","A Jar Full of Life"
"sqm081800016m4","Back Home","Movie",2018,"ITA","Comedy",5,2.5,"tt6597246","Back Home"
"sqm081800017m4","Road to Mars","Movie",2017,"MEX","Comedy",5.5,2.8,"tt5164446","Road to Mars"
"sqm081800020m4","Furious","Movie",2017,"RUS","Action",6.3,3.2,"tt6054874","Furious"
"sqm081800022m4","Concerto of the Bully","Movie",2018,"HKG","Comedy",6.7,3.4,"tt7762772","Concerto of the Bully"
"sqm081800023m4","Detective Chinatown 2","Movie",2018,"CHN","Comedy",6.2,3.1,"tt7752454","Detective Chinatown 2"
"sqm081800024m4","A House of Happiness","Movie",2018,"MYS","Comedy",0,0,"tt8088086","A House of Happiness"
"sqm081800028m4","Last Hold!","Movie",2018,"JPN","Drama",0,0,"tt7014382","Last Hold!"
"sqm081800029m4","Marmalade Boy","Movie",2018,"JPN","Drama",0,0,"tt7286500","Marmalade Boy"
"sqm081800030m4","Summer Blooms","Movie",2017,"JPN","Drama",4.5,2.3,"tt7085058","Summer Blooms"
"sqm081800031m4","Golden Slumber","Movie",2018,"KOR","Action",0,0,"tt6485776","Golden Slumber"
"sqm081800032m4","The Princess and the Matchmaker","Movie",2018,"KOR","Epic",0,0,"tt5961314","The Princess and the Matchmaker"
"sqm081800035m4","102 Not Out","Movie",2018,"IND","Comedy",7.6,3.8,"tt6580564","102 Not Out"
"sqm081800036m4","Blackmail","Movie",2018,"IND","Action",7.2,3.6,"tt6972140","Blackmail"
"sqm081800037m4","Lucknow Central","Movie",2017,"IND","Action",6.1,3.1,"tt5697870","Lucknow Central"
"sqm081800038m4","Tiger Zinda Hai","Movie",2017,"IND","Action",6.3,3.2,"tt5956100","Tiger Zinda Hai"
"sqm081800039m4","Aruvi","Movie",2016,"IND","Drama",9,4.5,"tt5867800","Aruvi"
"sqm081800040m4","8969","Movie",2016,"PAK","Thriller",7.8,3.9,"tt4024858","8969"
"sqm081800041m4","College Kumar","Movie",2017,"IND","Comedy",7.4,3.7,"tt6840738","College Kumar"
"sqm081800042m4","Malli Raava","Movie",2017,"IND","Drama",8.2,4.1,"tt7684228","Malli Raava"
"sqm081800043m4","Nilanjana","Movie",2017,"LKA","Family",0,0,"tt7961834","Nilanjana"
"sqm081800044m4","Ramaleela","Movie",2017,"IND","Drama",7.5,3.8,"tt6104268","Ramaleela"
"sqm081800045m4","Whispering Sands","Movie",2018,"TUN","Drama",8.4,4.2,"tt6118442","Whispering Sands"
"sqm081800079m4","Ah Boys to Men 4","Movie",2017,"SGP","Action",5.5,2.8,"tt7469978","Ah Boys to Men 4"
"sqm091800001h7","Deadpool 2","Movie",2018,"USA","Action",8.1,4.1,"tt5463162","Deadpool 2"
"sqm091800002h7","Solo: A Star Wars Story","Movie",2018,"USA","Action",7.2,3.6,"tt3778644","Solo: A Star Wars Story"
"sqm091800003h7","I Feel Pretty","Movie",2018,"USA","Comedy",4.8,2.4,"tt6791096","I Feel Pretty"
"sqm091800004m4","Mary and the Witch's Flower","Movie",2017,"JPN","Family",6.8,3.4,"tt6336356","Mary and the Witch's Flower"
"sqm091800005m4","American Animals","Movie",2018,"GBR","Drama",7.6,3.8,"tt6212478","American Animals"
"sqm091800007m4","Life of the Party","Movie",2018,"USA","Comedy",5.5,2.8,"tt5619332","Life of the Party"
"sqm091800008m4","Beast","Movie",2018,"GBR","Drama",7.1,3.6,"tt6463468","Beast"
"sqm091800013m4","White Fang","Movie",2018,"FRA","Animation",6.3,3.2,"tt5222768","White Fang"
"sqm091800014m4","Taxi 5","Movie",2018,"FRA","Action",5.3,2.7,"tt7238392","Taxi 5"
"sqm091800015m4","Place publique","Movie",2018,"FRA","Comedy",6.2,3.1,"tt6972372","Place publique"
"sqm091800016m4","Rolling to You","Movie",2018,"FRA","Comedy",5.9,3,"tt6838702","Rolling to You"
"sqm091800017m4","This Crazy Heart","Movie",2017,"DEU","Comedy",6.6,3.3,"tt6175820","This Crazy Heart"
"sqm091800021m4","Strawberry Days","Movie",2017,"SWE","Drama",6.6,3.3,"tt4898602","Strawberry Days"
"sqm091800023m4","Dude's Manual","Movie",2018,"CHN","Comedy",6.5,3.3,"tt8319694","Dude's Manual"
"sqm091800024m4","The Faces of My Gene","Movie",2018,"CHN","Drama",7.3,3.7,"tt8443556","The Faces of My Gene"
"sqm091800026m4","The Leakers","Movie",2018,"HKG","Action",5.1,2.6,"tt8490838","The Leakers"
"sqm091800027m4","50 First Kisses","Movie",2017,"JPN","Comedy",6.6,3.3,"tt6916872","50 First Kisses"
"sqm091800028m4","My Little Monster","Movie",2018,"JPN","Comedy",8.5,4.3,"tt6893370","My Little Monster"
"sqm091800030m4","What a Wonderful Family! 3: My Wife, My Life","Movie",2018,"JPN","Comedy",7.2,3.6,"tt7493808","What a Wonderful Family! 3: My Wife, My Life"
"sqm091800033m4","Unexpectedly Yours","Movie",2017,"PHL","Comedy",7.4,3.7,"tt7686876","Unexpectedly Yours"
"sqm091800034m4","Tazzeka","Movie",2018,"FRA","Comedy",0,0,"tt5227512","Tazzeka"
"sqm091800037m4","Shaadi Mein Zaroor Aana","Movie",2017,"IND","Family",7.9,4,"tt7469726","Shaadi Mein Zaroor Aana"
"sqm091800039m4","Chitthi","Movie",2018,"IND","Comedy",8.6,4.3,"tt7848100","Chitthi"
"sqm091800040m4","Haami","Movie",2018,"IND","Drama",8.4,4.2,"tt8364356","Haami"
"sqm091800041m4","Punjab Singh","Movie",2018,"IND","Drama",6.7,3.4,"tt7860284","Punjab Singh"
"sqm091800077m4","Get Out","Movie",2017,"USA","Thriller",7.7,3.9,"tt5052448","Get Out"
"sqm091800078m4","The Hurt Locker","Movie",2008,"USA","Action/Drama",7.6,3.8,"tt0887912","The Hurt Locker"
"sqm091800079m4","Seven Pounds","Movie",2008,"USA","Drama",7.6,3.8,"tt0814314","Seven Pounds"
"sqm091800080m4","October Sky","Movie",1999,"USA","Family",7.8,3.9,"tt0132477","October Sky"
"sqm091800081m4","Into the Wild","Movie",2007,"USA","Drama",8.1,4.1,"tt0758758","Into the Wild"
"sqm101800001m4","Jurassic World: Fallen Kingdom","Movie",2018,"USA","Action",6.6,3.3,"tt4881806","Jurassic World: Fallen Kingdom"
"sqm101800006m4","Uncle Drew","Movie",2018,"USA","Comedy",5.7,2.9,"tt7334528","Uncle Drew"
"sqm101800007m4","Annihilation","Movie",2018,"USA","Thriller",7,3.5,"tt2798920","Annihilation"
"sqm101800008m4","Leave No Trace","Movie",2018,"USA","Drama",7.7,3.9,"tt3892172","Leave No Trace"
"sqm101800010m4","Hearts Beat Loud","Movie",2018,"USA","Drama",7.1,3.6,"tt7158430","Hearts Beat Loud"
"sqm101800011m4","The Catcher Was a Spy","Movie",2018,"USA","Drama",6,3,"tt4602066","The Catcher Was a Spy"
"sqm101800013m4","The Guernsey Literary and Potato Peel Pie Society","Movie",2018,"GBR","Drama",7.1,3.6,"tt1289403","The Guernsey Literary and Potato Peel Pie Society"
"sqm101800014m4","The Mercy","Movie",2018,"GBR","Drama",6,3,"tt3319730","The Mercy"
"sqm101800015m4","At War","Movie",2018,"FRA","Drama",6.8,3.4,"tt7555774","At War"
"sqm101800016m4","Keep an Eye Out","Movie",2018,"FRA","Comedy",6.9,3.5,"tt7156222","Keep an Eye Out"
"sqm101800017m4","Mr. Know-It-All","Movie",2018,"FRA","Comedy",6.6,3.3,"tt7305366","Mr. Know-It-All"
"sqm101800019m4","There Is No Place Like Home","Movie",2018,"ITA","Comedy",6,3,"tt7105944","There Is No Place Like Home"
"sqm101800020m4","Animal","Movie",2018,"ARG","Drama",6.5,3.3,"tt7538958","Animal"
"sqm101800023m4","Eternal Wave","Movie",2017,"CHN","Drama",5.5,2.8,"tt7628068","Eternal Wave"
"sqm101800025m4","How Long Will I Love U","Movie",2018,"CHN","Comedy",6.5,3.3,"tt8404272","How Long Will I Love U"
"sqm101800026m4","Omotenashi","Movie",2018,"TWN","Drama",7.4,3.7,"tt5921100","Omotenashi"
"sqm101800030m4","The Unity of Heroes","Movie",2018,"CHN","Martial Arts",0,0,"tt8787116","The Unity of Heroes"
"sqm101800032m4","Detective Conan: Zero the Enforcer","Movie",2018,"JPN","Animation",7.8,3.9,"tt7880466","Detective Conan: Zero the Enforcer"
"sqm101800034m4","Rainbow Days","Movie",2018,"JPN","Drama",0,0,"tt7493804","Rainbow Days"
"sqm101800035m4","Bhavesh Joshi Superhero","Movie",2018,"IND","Action",7.6,3.8,"tt6129302","Bhavesh Joshi Superhero"
"sqm101800036m4","Ittefaq","Movie",2017,"IND","Thriller",7.2,3.6,"tt6692354","Ittefaq"
"sqm101800037m4","Secret Superstar","Movie",2017,"IND","Family",8.1,4.1,"tt6108090","Secret Superstar"
"sqm101800038m4","Mersal","Movie",2017,"IND","Action",8.2,4.1,"tt6485666","Mersal"
"sqm101800039m4","Dr. Nawariyan","Movie",2017,"LKA","Family",7.4,3.7,"tt7730042","Dr. Nawariyan"
"sqm101800041m4","Mayaanadhi","Movie",2017,"IND","Drama",8,4,"tt6915596","Mayaanadhi"
"sqm101800042m4","Sudani from Nigeria","Movie",2018,"IND","Comedy",8.6,4.3,"tt7581572","Sudani from Nigeria"
"sqm101800043m4","Tagaru","Movie",2018,"IND","Action",8.4,4.2,"tt7938336","Tagaru"
"sqm101800047m4","Go-Go Sisters","Movie",2018,"VNM","Comedy",7.7,3.9,"tt8081638","Go-Go Sisters"
"sqm101800049m4","The Incredibles","Movie",2004,"USA","Family",8,4,"tt0317705","The Incredibles"
"sqm101800050m4","Megamind","Movie",2010,"USA","Family",7.3,3.7,"tt1001526","Megamind"
"sqm101800051m4","The Road to El Dorado","Movie",2000,"USA","Family",6.9,3.5,"tt0138749","The Road to El Dorado"
"sqm101800052m4","Song of the Sea","Movie",2014,"IRL","Family",8.1,4.1,"tt1865505","Song of the Sea"
"sqm101800053m4","Anastasia (1997)","Movie",1997,"USA","Family",7.1,3.6,"tt0118617","Anastasia (1997)"
"sqm101800054m4","Tarzan (1999)","Movie",1999,"USA","Family",7.2,3.6,"tt0120855","Tarzan (1999)"
"sqm101800055m4","Hugo","Movie",2011,"USA","Drama",7.5,3.8,"tt0970179","Hugo"
"sqm101800057m4","Gosford Park","Movie",2001,"USA","Comedy",7.3,3.7,"tt0280707","Gosford Park"
"sqm101800058m4","Notes on a Scandal","Movie",2006,"USA","Drama",7.4,3.7,"tt0465551","Notes on a Scandal"
"sqm101800059m4","Babel","Movie",2006,"USA","Drama",7.5,3.8,"tt0449467","Babel"
"sqm101800060m4","The Illusionist (2006)","Movie",2006,"USA","Drama",7.6,3.8,"tt0443543","The Illusionist (2006)"
"sqm101800061m4","The Prestige","Movie",2006,"USA","Drama",8.5,4.3,"tt0482571","The Prestige"
"sqm101800062m4","Moon (2009)","Movie",2009,"GBR","Action",7.9,4,"tt1182345","Moon (2009)"
"sqm101800063m4","Jurassic World","Movie",2015,"USA","Action",7,3.5,"tt0369610","Jurassic World"
"sqm101800064m4","Ocean's Eleven","Movie",2001,"USA","Comedy",7.8,3.9,"tt0240772","Ocean's Eleven"
"sqm101800065m4","Now You See Me","Movie",2013,"USA","Action",7.3,3.7,"tt1670345","Now You See Me"
"sqm101800066m4","Inception","Movie",2010,"USA","Action",8.8,4.4,"tt1375666","Inception"
"sqm101800067m4","How to Steal a Million (1966)","Movie",1966,"USA","Comedy",7.6,3.8,"tt0060522","How to Steal a Million (1966)"
"sqm101800068m4","Singin' in the Rain (1952)","Movie",1952,"USA","Family",8.3,4.2,"tt0045152","Singin' in the Rain (1952)"
"sqm101800069m4","The Diving Bell and the Butterfly","Movie",2007,"FRA","Drama",8,4,"tt0401383","The Diving Bell and the Butterfly"
"sqm101800072m4","Holy Motors","Movie",2012,"FRA","Drama",7.1,3.6,"tt2076220","Holy Motors"
"sqm101800074m4","The China Hustle","Movie",2017,"USA","Documentary",7.1,3.6,"tt7215388","The China Hustle"
"sqm101800075m4","Robin Williams: Come Inside My Mind","Movie",2018,"USA","Documentary",8.1,4.1,"tt7689966","Robin Williams: Come Inside My Mind"
"sqm101800002h7","Incredibles 2","Movie",2018,"USA","Family",8.2,4.1,"tt3606756","Incredibles 2"
"sqm101800005h7","Tag","Movie",2018,"USA","Comedy",6.9,3.5,"tt2854926","Tag"
"sqm101800083m4","Fight Back to School","Movie",1991,"CHN","Drama",7.1,3.6,"tt0103045","Fight Back to School"
"sqm101800084m4","Rangeela","Movie",1995,"IND","Comedy",7.5,3.8,"tt0114234","Rangeela"
"sqm101800085m4","Sing Street","Movie",2016,"IRL","Drama",8,4,"tt3544112","Sing Street"
"sqm101800086m4","Ocean's Twelve","Movie",2004,"USA","Comedy",6.5,3.3,"tt0349903","Ocean's Twelve"
"sqm101800087m4","Ocean's Thirteen","Movie",2007,"USA","Comedy",6.9,3.5,"tt0496806","Ocean's Thirteen"
"sqm101800088m4","Back to the Future","Movie",1985,"USA","Comedy",8.5,4.3,"tt0088763","Back to the Future"
"sqm101800092m4","Indiana Jones and the Temple of Doom","Movie",1984,"BEL","Action",7.6,3.8,"tt0087469","Indiana Jones and the Temple of Doom"
"sqm101800093m4","Indiana Jones and the Last Crusade","Movie",1989,"USA","Action",8.3,4.2,"tt0097576","Indiana Jones and the Last Crusade"
"sqm101800094m4","Indiana Jones and the Kingdom of the Crystal Skull","Movie",2008,"USA","Action",6.2,3.1,"tt0367882","Indiana Jones and the Kingdom of the Crystal Skull"
"sqm101800095m4","The Terminator (1984)","Movie",1984,"USA","Action",8,4,"tt0088247","The Terminator (1984)"
"sqm101800096m4","Terminator 2: Judgment Day","Movie",1991,"USA","Action",8.5,4.3,"tt0103064","Terminator 2: Judgment Day"
"sqm101800097m4","Terminator 3: Rise of the Machines","Movie",2003,"USA","Action",6.3,3.2,"tt0181852","Terminator 3: Rise of the Machines"
"sqm101800098m4","Terminator Salvation","Movie",2009,"USA","Action",6.6,3.3,"tt0438488","Terminator Salvation"
"sqm101800099m4","Terminator Genisys","Movie",2015,"USA","Action",6.5,3.3,"tt1340138","Terminator Genisys"
"sqm101800100m4","The Bourne Identity","Movie",2002,"USA","Action",7.9,4,"tt0258463","The Bourne Identity"
"sqm101800101m4","The Bourne Supremacy","Movie",2004,"USA","Action",7.8,3.9,"tt0372183","The Bourne Supremacy"
"sqm101800102m4","The Bourne Ultimatum","Movie",2007,"USA","Action",8,4,"tt0440963","The Bourne Ultimatum"
"sqm101800103m4","The Bourne Legacy","Movie",2012,"USA","Action",6.7,3.4,"tt1194173","The Bourne Legacy"
"sqm101800104m4","Jason Bourne","Movie",2016,"USA","Action",6.6,3.3,"tt4196776","Jason Bourne"
"sqm111800001h7","Ant-Man and the Wasp","Movie",2018,"USA","Action",7.5,3.8,"tt5095030","Ant-Man and the Wasp"
"sqm111800003h7","The Meg","Movie",2018,"USA","Action",6.2,3.1,"tt4779682","The Meg"
"sqm111800004m4","Mamma Mia! Here We Go Again","Movie",2018,"GBR","Comedy",7.3,3.7,"tt6911608","Mamma Mia! Here We Go Again"
"sqm111800005m4","Skyscraper","Movie",2018,"USA","Action",6.1,3.1,"tt5758778","Skyscraper"
"sqm111800006m4","The Equalizer 2","Movie",2018,"USA","Action",7.1,3.6,"tt3766354","The Equalizer 2"
"sqm111800007m4","Sicario: Day of the Soldado","Movie",2018,"USA","Drama",7.3,3.7,"tt5052474","Sicario: Day of the Soldado"
"sqm111800008m4","The Spy Who Dumped Me","Movie",2018,"USA","Comedy",6.4,3.2,"tt6663582","The Spy Who Dumped Me"
"sqm111800009m4","Teen Titans Go! To the Movies","Movie",2018,"USA","Family",6.9,3.5,"tt7424200","Teen Titans Go! To the Movies"
"sqm111800010m4","The Darkest Minds","Movie",2018,"USA","Thriller",4.8,2.4,"tt4073790","The Darkest Minds"
"sqm111800011m4","Puzzle","Movie",2018,"USA","Drama",6.8,3.4,"tt6933454","Puzzle"
"sqm111800013m4","Siberia","Movie",2018,"USA","Thriller",4.4,2.2,"tt6494418","Siberia"
"sqm111800016m4","Return of the Hero","Movie",2018,"FRA","Comedy",6.4,3.2,"tt7064498","Return of the Hero"
"sqm111800017m4","303","Movie",2018,"DEU","Drama",8,4,"tt5451118","303"
"sqm111800019m4","Dogman","Movie",2018,"ITA","Drama",7.7,3.9,"tt6768578","Dogman"
"sqm111800020m4","Sara's Notebook","Movie",2018,"ESP","Thriller",6,3,"tt6599742","Sara's Notebook"
"sqm111800022m4","The Guilty","Movie",2018,"DNK","Thriller",7.9,4,"tt6742252","The Guilty"
"sqm111800023m4","About Youth","Movie",2018,"TWN","Romance",0,0,"tt9460596","About Youth"
"sqm111800025m4","Detective Dee: The Four Heavenly Kings","Movie",2018,"CHN","Action",6.4,3.2,"tt6869538","Detective Dee: The Four Heavenly Kings"
"sqm111800026m4","Forever Young","Movie",2018,"CHN","Drama",6.4,3.2,"tt2401825","Forever Young"
"sqm111800027m4","Lobster Cop","Movie",2018,"CHN","Comedy",4.8,2.4,"tt8489090","Lobster Cop"
"sqm111800028m4","The Forest of Wool and Steel","Movie",2018,"JPN","Drama",6.7,3.4,"tt6340698","The Forest of Wool and Steel"
"sqm111800030m4","One Cut of the Dead","Movie",2017,"JPN","Comedy",7.9,4,"tt7914416","One Cut of the Dead"
"sqm111800031m4","Shoplifters","Movie",2018,"JPN","Drama",8.1,4.1,"tt8075192","Shoplifters"
"sqm111800032m4","Angrezi Mein Kehte Hain","Movie",2018,"IND","Drama",7,3.5,"tt6613812","Angrezi Mein Kehte Hain"
"sqm111800033m4","Tumhari Sulu","Movie",2017,"IND","Comedy",7,3.5,"tt6791730","Tumhari Sulu"
"sqm111800034m4","Bhaskar Oru Rascal","Movie",2018,"IND","Action",4.5,2.3,"tt7088032","Bhaskar Oru Rascal"
"sqm111800035m4","Thiruttu Payale 2","Movie",2017,"IND","Thriller",6.8,3.4,"tt7505152","Thiruttu Payale 2"
